Word,PhonDISC,num_sylls_est,num_homophones,neighborhood_size,p_normalized,meanings,num_phones,normalized_surprisal
painstakingly,p1nzt1kINlI,4,0,0,1.0862912719167994e-16,1,11,1.7448436173470205
Pakistani,p#kIst#nI,4,1,1,3.1695742753672046e-11,2,9,1.525358349721581
palatably,p{l@t@blI,4,0,0,2.931193180505492e-05,1,9,0.8624646265918501
palatalize,p{l@t@l2z,4,0,0,1.1748209701174117e-06,1,9,1.0176949323337365
palatinate,p@l{tIn@t,4,0,0,1.2384028353890774e-07,1,9,1.1262626825820363
Palestinian,p{l@stIn7n,4,1,0,5.7654256937158894e-12,2,10,1.4468394701706517
Palladio,p@l{dI5,4,0,0,1.233723973612787e-07,1,7,1.4482868681330443
palomino,p{l@min5,4,0,0,3.7917085929126165e-11,1,8,1.706298891017099
Panamanian,p{n@m1nj@n,4,1,0,4.902297563825862e-10,2,10,1.2538826412026696
panatella,p{n@tEl@,4,0,0,1.5850456323543292e-08,1,8,1.3786480388938327
panchromatic,p{nkr5m{tIk,4,0,0,1.6978587005918436e-11,1,11,1.2726658669469286
pancreatic,p{NkrI{tIk,4,0,0,5.872833403933869e-11,1,10,1.3460378399636046
pandemonium,p{ndIm5nj@m,4,0,0,2.0543473208827157e-10,1,11,1.174232019172035
panegyric,p{nI_IrIk,4,0,0,3.936009671084464e-13,1,9,1.7371299915624834
panorama,p{n@r#m@,4,0,0,6.65475228416894e-10,1,8,1.5507617733676502
panoramic,p{n@r{mIk,4,0,0,8.148474810715855e-08,1,9,1.1464610837291367
pantechnicon,p{ntEknIk@n,4,0,0,6.482334518342854e-10,1,11,1.128863149276986
pantheism,p{nTiIz@m,4,0,0,7.996565294835865e-08,1,9,1.1473691770169527
pantheistic,p{nTiIstIk,4,0,0,3.956990600153351e-08,1,10,1.0631861062319556
paperhanger,p1p@h{N@R,4,0,0,1.3462772035378058e-10,1,9,1.4555657321062727
papyrus,p@p2@r@s,4,0,0,0.0001599836084622,1,8,0.8781438240945965
parabola,p@r{b@l@,4,0,0,4.416764735397806e-09,1,8,1.4480152267866395
parabolic,p{r@bQlIk,4,0,1,2.8995263051494664e-08,1,9,1.1963221142000044
parabolical,p{r@bQlIkP,4,1,1,8.440546085149855e-09,2,10,1.1302855535466476
parachutist,p{r@SutIst,4,0,0,2.5609436851003352e-12,1,10,1.4820826052438065
paradoxical,p{r@dQksIkP,4,0,0,6.2249417738423115e-09,1,11,1.0395537079442272
Paraguayan,p{r@gw2@n,4,1,0,4.777893805341312e-10,2,9,1.3944432875705388
paralysis,p@r{lIsIs,4,0,0,5.660897115028763e-10,1,9,1.3862600910137521
paralytic,p{r@lItIk,4,1,1,3.2050460363884576e-07,2,9,1.0803768676593302
parameter,p@r{mIt@R,4,0,1,8.62066762527032e-05,1,9,0.8104094644414261
paramountcy,p{r@m6ntsI,4,0,0,4.1431474499679294e-11,1,10,1.361189569129203
paranoia,p{r@n4@,4,0,1,2.2638684395077358e-09,1,7,1.6963392708404126
paranoiac,p{r@n4{k,4,1,0,1.5136092206235894e-14,2,8,2.1311515395265292
paraplegia,p{r@pli_@,4,0,0,4.9388645499294524e-14,1,9,1.837288773918917
paraplegic,p{r@pli_Ik,4,1,0,1.5068560932169157e-14,2,10,1.7051154302330562
parasitic,p{r@sItIk,4,0,2,5.6507729154616434e-11,1,9,1.4974575806695756
parasitical,p{r@sItIkP,4,0,1,3.7100740343224547e-11,1,10,1.3659843504894653
parathyroid,p{r@T2r4d,4,0,0,1.3691588445952737e-07,1,9,1.1214191382966272
paratrooper,p{r@trup@R,4,0,0,3.378100464199359e-07,1,10,0.9700553519638992
paratyphoid,p{r@t2f4d,4,0,0,3.054607121473909e-09,1,9,1.3049189689986145
paregoric,p{r@gQrIk,4,0,0,8.394471055153291e-06,1,9,0.9228036383283301
parentally,p@rEnt@lI,4,0,1,5.364452484588868e-06,1,9,0.9444111864465972
parenthesis,p@rEnTIsIs,4,0,0,5.8944361177324665e-12,1,10,1.4458783815621543
parenthetic,p{r@nTEtIk,4,0,1,1.485511085565026e-09,1,10,1.2057350183862188
parenthetical,p{r@nTEtIkP,4,0,1,4.68279960050592e-10,1,11,1.1417018643896661
parishioner,p@rIS@n@R,4,0,0,2.758640151406411e-07,1,9,1.0876145586598711
parochially,p@r5kj@lI,4,0,1,0.0004579606884893,1,9,0.7298219868121907
paroxysm,p{r@ksIz@m,4,0,0,7.530758275671517e-07,1,10,0.9352387373195968
parsimonious,p#sIm5nj@s,4,0,0,7.237956377230248e-09,1,10,1.1369610119607743
parsimony,p#sIm@nI,4,0,0,3.3639758714152355e-08,1,8,1.3377966511023864
participant,p#tIsIp@nt,4,0,0,2.49472485175829e-09,1,10,1.183220342753332
participate,p#tIsIp1t,4,0,0,5.261073667940561e-07,1,9,1.0564612997656055
participation,p#tIsIp1SH,4,0,0,3.046399619576752e-07,1,10,0.9745439208447293
participial,p#tIsIp7l,4,0,1,1.0481224367700372e-10,1,9,1.46764600700595
particular,p@tIkjUl@R,4,1,1,9.772571334312836e-08,2,10,1.0239217231695545
particulars,p@tIkjUl@z,4,0,1,1.4228121622380563e-09,1,10,1.2076078512027613
partisanship,p#tIz{nSIp,4,0,0,1.4247244919710652e-07,1,10,1.007549519073884
partitively,p#tItIvlI,4,0,0,3.73544075625384e-08,1,9,1.184098247554361
passionately,p{S@n@tlI,4,0,0,1.4158404620951596e-05,1,9,0.8975790846019291
passionateness,p{S@n@tnIs,4,0,0,9.304770830222085e-08,1,10,1.0260520399679145
passivity,p{sIv@tI,4,0,0,0.0048713863321809,1,8,0.6926966884553779
passivization,p{sIv2z1SH,4,0,0,8.981732377402258e-07,1,10,0.9275865970377687
pasteurization,p#sJ@r2z1SH,4,0,0,5.647942440986036e-05,1,11,0.6797578017101229
paternalism,p@t3nPIz@m,4,0,0,4.583499508926183e-07,1,10,0.9568028891762553
paternalist,p@t3n@lIst,4,0,0,6.048456636656985e-05,1,10,0.7447581509520963
paternally,p@t3n@lI,4,0,2,0.0003878488606877,1,8,0.8300704451104312
paternity,p@t3n@tI,4,0,2,0.0004829591276842,1,8,0.8181644628113289
paternoster,p{t@nQst@R,4,0,0,7.126214857087366e-12,1,10,1.4376367168623365
pathological,p{T@lQ_IkP,4,0,0,9.628812267565222e-07,1,10,0.9245653361546384
pathologist,p@TQl@_Ist,4,0,0,3.121793783637164e-06,1,10,0.873482186943957
pathology,p@TQl@_I,4,0,0,6.321757595562412e-06,1,8,1.0535485302358756
patisserie,p@tis@rI,4,0,0,1.7638655601089934e-06,1,8,1.1228450750385768
patriarchate,p1trI#kIt,4,0,1,9.735107258463584e-07,1,9,1.0267650377901198
patriarchy,p1trI#kI,4,0,4,1.790382038210495e-05,1,8,0.9970350460898596
patrimonial,p{trIm5nj@l,4,0,1,2.7786999723716582e-06,1,11,0.7986713112877776
patrimony,p{trIm@nI,4,0,1,3.639027181887523e-05,1,9,0.852026753481869
patriotic,p{trIQtIk,4,0,0,4.541484862959027e-09,1,9,1.2857809122134742
patriotism,p{tr7tIz@m,4,0,0,2.5489295059774333e-08,1,10,1.0822868256272509
patronizing,p{tr@n2zIN,4,0,0,2.552072259778474e-10,1,10,1.2822333114012558
patronymic,p{tr@nImIk,4,1,0,3.6562565156889444e-13,2,10,1.566618942355037
pauperism,p$p@rIz@m,4,0,0,4.614378985822863e-06,1,9,0.9516792022239563
pauperization,p$p@r2z1SH,4,0,0,8.227461359642226e-06,1,10,0.8313960229615915
peccadillo,pEk@dIl5,4,0,0,2.957686864983635e-11,1,8,1.7197842360340008
peculiarly,pIkjulj@lI,4,0,0,1.8316572836709551e-09,1,10,1.1966381863625055
pecuniary,pIkjunj@rI,4,0,0,1.1787676720636617e-08,1,10,1.1157797864189345
pedagogic,pEd@gQ_Ik,4,0,2,4.006967684905839e-16,1,9,2.069601137881944
pedagogical,pEd@gQ_IkP,4,0,1,1.4956458104883652e-14,1,10,1.7054397322124526
pedagogy,pEd@gQ_I,4,0,1,1.2036006127207268e-15,1,8,2.2685929600953525
pederasty,pEd@r{stI,4,0,1,6.911495843455812e-12,1,9,1.5988504477494436
pedicurist,pEdIkj9rIst,4,0,0,5.944303780074859e-11,1,11,1.2231931895672938
pedometer,pIdQmIt@R,4,0,1,1.718269924245521e-05,1,9,0.8882371880483142
pejorative,pI_Qr@tIv,4,1,0,1.0767520122968321e-08,2,9,1.2441233765387074
pellucidly,pElusIdlI,4,0,0,4.988079463853772e-10,1,9,1.39236585749106
penalization,pin@l2z1SH,4,0,0,3.0187349016499045e-06,1,10,0.8749401104962619
pendulously,pEndjUl@slI,4,0,0,2.778652956031012e-07,1,11,0.8895810702368693
penetrating,pEnItr1tIN,4,0,0,2.351237425135702e-06,1,10,0.8857929595043293
penetrative,pEnItr@tIv,4,0,0,8.07790257558748e-05,1,10,0.7321927469908307
penicillin,pEnIsIlIn,4,0,0,1.032923672423434e-09,1,9,1.3572397611411378
peninsula,p@nInsjUl@,4,0,1,4.214844226674319e-10,1,10,1.260444455243133
peninsular,p@nInsjUl@R,4,0,1,1.596694495697054e-09,1,11,1.0932731138884864
penitently,pEnIt@ntlI,4,0,0,0.0010115677011175,1,10,0.6224231126844023
penology,pinQl@_I,4,0,0,3.245769972090242e-06,1,8,1.0897385428516715
pentameter,pEnt{mIt@R,4,0,0,1.19801541354778e-07,1,10,1.0150763675239496
penultimate,pEnVltIm@t,4,1,0,1.9445595387557275e-10,2,10,1.2940404835951307
penuriously,pInj9r7slI,4,0,0,2.4187588243737254e-07,1,10,0.9845633514113278
penuriousness,pInj9r7snIs,4,0,0,1.1896770409110241e-07,1,11,0.9230724545930052
peradventure,p@r@dvEnJ@R,4,0,0,1.4287376944225663e-10,1,11,1.1885703252758946
perambulate,p@r{mbjUl1t,4,0,0,1.2551077813782346e-07,1,11,0.9209586417098495
perambulation,p@r{mbjUl1SH,4,0,0,1.0844007089199277e-07,1,12,0.8495030240077357
perceptibly,p@sEpt@blI,4,0,0,0.0026394956777591,1,10,0.5807705125749187
perceptively,p@sEptIvlI,4,0,0,0.0034628821967596,1,10,0.5689788363312928
perceptiveness,p@sEptIvnIs,4,0,0,0.0014679285748671,1,11,0.551138286939105
percolator,p3k@l1t@R,4,0,0,6.285958045149814e-06,1,9,0.936761622541354
percussionist,p@kVS@nIst,4,0,0,4.514008428446423e-09,1,10,1.1574663715272007
peregrinate,pErIgrIn1t,4,0,0,2.484851352345428e-13,1,10,1.5833925667240378
peregrination,pErIgrIn1SH,4,0,0,2.514190114175876e-13,1,11,1.4389843605920214
peremptory,p@rEmpt@rI,4,0,0,4.3089514303941326e-12,1,10,1.459485448207984
perennially,p@rEnj@lI,4,0,2,9.053927642429488e-07,1,9,1.030265451284321
perfidiously,p@fId7slI,4,0,0,7.14430821282731e-10,1,9,1.3750295443024332
perfidiousness,p@fId7snIs,4,0,0,6.92908356353849e-10,1,10,1.238855028203792
perfunctory,p@fVNkt@rI,4,0,0,4.3573075417664697e-11,1,10,1.3590007867097456
perihelion,pErIhilj@n,4,0,0,8.244415452208764e-11,1,10,1.3313066212312168
perilously,pEr@l@slI,4,0,0,2.9228764508716453e-05,1,9,0.8626017358525826
perilousness,pEr@l@snIs,4,0,0,1.44313164235013e-05,1,10,0.8069920131711024
perimeter,p@rImIt@R,4,0,1,3.6693960704797255e-06,1,9,0.9627368321527983
periodic,p7rIQdIk,4,0,1,1.121254830611767e-07,1,8,1.272440219228312
periodical,p7rIQdIkP,4,1,1,5.225197182376588e-08,2,9,1.1679025996588115
peripheral,p@rIf@r@l,4,0,1,7.774194634369072e-07,1,9,1.0376189635012343
periphery,p@rIf@rI,4,0,0,1.0361051594982731e-05,1,8,1.026727780568967
periphrasis,p@rIfr@sIs,4,0,0,1.0406864283934314e-12,1,10,1.5211906189960456
periphrastic,pErIfr{stIk,4,0,0,2.1915872720754163e-05,1,11,0.7171333919426872
perishingly,pErISINlI,4,0,0,3.3758142776618786e-05,1,9,0.8556497261405666
permanency,p3m@n@nsI,4,0,1,4.574636609292978e-05,1,9,0.8409854977500442
permanently,p3m@n@ntlI,4,0,0,6.452254752336602e-05,1,10,0.7419514574751261
permanganate,p3m{Ng@n1t,4,0,0,1.3472345785983566e-10,1,10,1.3099782859864437
permanganic,p3m{Ng{nIk,4,0,0,2.5519521533507122e-14,1,10,1.6822353553397094
permissibly,p@mIs@blI,4,0,0,1.626837505925723e-05,1,9,0.8908757671809278
permissively,p@mIsIvlI,4,0,0,1.4934014018686636e-05,1,9,0.8950055029166886
permissiveness,p@mIsIvnIs,4,0,0,1.4832370796442915e-05,1,10,0.8058015506995966
perniciously,p@nIS@slI,4,0,0,7.703815645499992e-08,1,9,1.1491689110520271
perniciousness,p@nIS@snIs,4,0,0,4.2841700953967784e-08,1,10,1.059735937552212
pernickety,p@nIk@tI,4,0,1,2.7572443594505954e-06,1,8,1.098593852996038
perpetrator,p3pItr1t@R,4,0,0,8.881683559079042e-09,1,10,1.1280730785059292
perpetually,p@pEJ9lI,4,0,1,3.705720343551564e-09,1,8,1.4575441799039646
perpetuate,p@pEJU1t,4,0,0,9.580922464910906e-13,1,8,1.9059773444166714
perpetuation,p@pEJU1SH,4,0,0,5.774451249994252e-13,1,9,1.7186350401879649
perplexedly,p@plEksIdlI,4,0,0,3.9048528196214146e-10,1,11,1.1488746737887292
perplexity,p@plEks@tI,4,0,0,3.96176288633526e-08,1,10,1.0631337601699316
persecutor,p3sIkjut@R,4,0,0,1.3491754974790325e-08,1,10,1.109915763559847
perseverance,p3sIv7r@ns,4,0,0,2.2130935536670597e-09,1,10,1.188422630775833
persevering,p3sIv7rIN,4,0,0,7.0576954519369e-09,1,9,1.2645070185356115
persistently,p@sIst@ntlI,4,0,0,1.101702904805248e-05,1,11,0.7442874169456587
persnickety,p@snIk@tI,4,0,1,1.9663408904125075e-10,1,9,1.4372852522641066
personalization,p3sn@l2z1SH,4,0,0,9.98145004506742e-05,1,11,0.65727567666873
personify,p@sQnIf2,4,0,0,1.998514502388925e-08,1,8,1.3660648471020624
perspicacious,p3spIk1S@s,4,0,0,5.836880607382059e-11,1,10,1.3463045270953526
perspicuously,p@spIkj9slI,4,0,0,2.224572470528795e-06,1,11,0.8074526838608581
perspicuousness,p@spIkj9snIs,4,0,0,2.18894488233042e-06,1,12,0.7407492712296203
persuasively,p@sw1sIvlI,4,0,0,1.7716227175766653e-12,1,10,1.4980854840297646
persuasiveness,p@sw1sIvnIs,4,0,0,8.839641808252689e-13,1,11,1.3893446739660182
pertinacious,p3tIn1S@s,4,0,0,7.212430905598759e-07,1,9,1.0412382683594035
pertinently,p3tIn@ntlI,4,0,0,0.0001876200519802,1,10,0.6955946828970371
pervasively,p@v1sIvlI,4,0,0,1.5749147019780442e-05,1,9,0.8924410048580107
pervasiveness,p@v1sIvnIs,4,0,0,7.858152701428337e-06,1,10,0.8333905617050652
perversity,p@v3s@tI,4,0,0,0.0007025675023969,1,8,0.7978172529376785
pessimism,pEsImIz@m,4,0,0,1.7775712597749243e-09,1,9,1.33104434011654
pessimistic,pEsImIstIk,4,0,1,8.424093277898043e-10,1,10,1.23037029138793
pessimistical,pEsImIstIkP,4,0,1,9.930238032725979e-11,1,11,1.2029333110949543
pestiferous,pEstIf@r@s,4,0,0,2.029984739218087e-09,1,10,1.192173330788136
petrochemical,pEtr5kEmIkP,4,0,0,6.99456068283955e-08,1,11,0.9440423307795798
petrolatum,pEtr@l1t@m,4,0,0,3.2028111730008284e-08,1,10,1.07236947460453
petrologist,p@trQl@_Ist,4,0,0,5.680674719395334e-06,1,11,0.7704387417296961
petrology,pItrQl@_I,4,0,0,1.0521523828776717e-07,1,9,1.1341274930912293
pettifogging,pEtIfQgIN,4,0,0,7.055288130597706e-14,1,9,1.8200790362592254
petulantly,pEtjUl@ntlI,4,0,0,2.8690593974574103e-06,1,11,0.797407867407606
pharisaic,f{rIs1Ik,4,0,1,4.932491181232014e-13,1,8,1.9420199704332306
pharisaical,f{rIs1IkP,4,0,1,3.2640309391743045e-14,1,9,1.8572746460240381
pharmaceutical,f#m@sjutIkP,4,0,0,2.4157618496841087e-10,1,11,1.1678338147655092
pharyngitis,f{rIn_2tIs,4,0,1,0.0002142088274916,1,10,0.6898388716888051
phenobarbital,fin5b#bItP,4,0,0,6.812873004469073e-15,1,10,1.7395895787380955
phenomenon,f@nQmIn@n,4,0,0,7.422703572529575e-09,1,9,1.2620737737416914
philanderer,fIl{nd@r@R,4,0,0,5.017023770474577e-09,1,10,1.152877992221462
philanthropic,fIl@nTrQpIk,4,0,1,1.453722389341244e-10,1,11,1.1878858728810469
philanthropical,fIl@nTrQpIkP,4,0,1,6.219698141242315e-11,1,12,1.1196213977667544
philanthropist,fIl{nTr@pIst,4,0,0,4.3634165201527183e-10,1,12,1.0491166174462587
philanthropy,fIl{nTr@pI,4,0,0,1.369963253489504e-09,1,10,1.209251716268243
philatelic,fIl@tElIk,4,0,0,1.2332097280810216e-11,1,9,1.57090990432796
philatelist,fIl{t@lIst,4,0,0,9.87011034061755e-08,1,10,1.0234904073127
philately,fIl{t@lI,4,0,0,7.539290656261856e-07,1,8,1.1689869492843337
philharmonic,fIl#mQnIk,4,0,0,3.3127180012728765e-11,1,9,1.5232268459170926
philhellenic,fIlhElinIk,4,0,0,5.0116291656961055e-11,1,10,1.3529247152924113
philological,fIl@lQ_IkP,4,0,0,1.1260062255865857e-06,1,10,0.9177685289221691
philologist,fIlQl@_Ist,4,0,0,2.740855253005624e-07,1,10,0.9791339980249856
philology,fIlQl@_I,4,0,0,5.550341795426965e-07,1,8,1.1856132940871613
philosopher,fIlQs@f@R,4,0,0,1.9353775662511125e-08,1,9,1.2158289309177104
philosophic,fIl@sQfIk,4,0,1,1.0065995362620492e-11,1,9,1.580707706103979
philosophical,fIl@sQfIkP,4,0,1,8.035136649109342e-12,1,10,1.432423281395119
philosophize,fIlQs@f2z,4,0,0,7.751429920918848e-09,1,9,1.2599826950998287
philosophy,fIlQs@fI,4,0,0,7.170487145232128e-07,1,8,1.171709677418908
phlebotomy,flIbQt@mI,4,0,0,4.951376657990141e-09,1,9,1.2816111239950634
phonemically,f5nimIklI,4,0,0,9.387680386911372e-05,1,9,0.8062964206373223
phonological,f5n@lQ_IkP,4,0,0,5.892004785996746e-07,1,10,0.9458962989976228
phonologist,f5nQl@_Ist,4,0,0,2.059518481447011e-07,1,10,0.9915460387391638
phonology,f5nQl@_I,4,0,0,4.1706075114672106e-07,1,8,1.2011283449798842
phosphorescently,fQsf@rEsHtlI,4,0,0,3.91811450090171e-13,1,12,1.3030124131235519
photocopier,f5t5kQp7R,4,0,0,2.66136645280045e-09,1,9,1.3115690447480608
photocopy,f5t5kQpI,4,1,0,6.035089648642013e-09,2,8,1.4310677943976144
photogenic,f5t5_EnIk,4,0,0,6.642017118033202e-08,1,9,1.156325121152911
photographer,f@tQgr@f@R,4,0,0,0.0002115711037572,1,10,0.6903769729160986
photographic,f5t@gr{fIk,4,0,0,0.0021180633800487,1,10,0.5903287129304996
photography,f@tQgr@fI,4,0,0,0.0002805502151538,1,9,0.7534683860909616
photogravure,f5t@gr@vj9R,4,0,0,1.1252628178164072e-06,1,11,0.8343611011137853
photometer,f5tQmIt@R,4,0,0,1.1283375181813561e-07,1,9,1.1307541168750919
photostatic,f5t5st{tIk,4,0,0,3.0995471324299576e-08,1,10,1.0737927836198513
phrenologist,frInQl@_Ist,4,0,0,2.0053754697184133e-08,1,11,0.9933663984259389
phrenology,frInQl@_I,4,0,0,4.0563200837922825e-08,1,9,1.180121540345454
phylloxera,fIlQks7r@,4,0,0,1.8262853815747147e-12,1,9,1.663073048675808
physically,fIzIk@lI,4,0,0,0.0027192641956856,1,8,0.7243468345638454
physiological,fIz7lQ_IkP,4,0,0,1.0631634729321822e-08,1,10,1.1202626033766907
pianissimo,p7nIsIm5,4,3,0,1.5729668336993586e-08,4,8,1.3790633144224163
pianoforte,pj{n5f$tI,4,0,0,8.247676004995872e-16,1,9,2.0347660543088497
piccalilli,pIk@lIlI,4,0,0,1.1382999475602946e-08,1,8,1.3966211706344624
piccaninny,pIk@nInI,4,0,0,1.1716881483399784e-10,1,8,1.645051755484446
pictorially,pIkt$r7lI,4,0,1,6.935929645443119e-07,1,9,1.0431246001879224
picturesquely,pIkJ@rEsklI,4,0,0,7.214082144655535e-11,1,11,1.2155495452475542
picturesqueness,pIkJ@rEsknIs,4,0,0,7.064377229359266e-11,1,12,1.1150126832433325
pigheadedly,pIghEdIdlI,4,0,0,2.2374934873968773e-08,1,10,1.0879464301016302
pigheadedness,pIghEdIdnIs,4,0,0,1.4244080039243914e-08,1,11,1.006871970505018
piracy,p2@r@sI,4,0,0,0.0001604044213714,1,7,1.0034299637079431
piscatorial,pIsk@t$r7l,4,0,0,4.053125557394945e-10,1,10,1.2621436023429236
piscatory,pIsk@t@rI,4,0,0,5.956393005051277e-07,1,9,1.050471415108862
pistachio,pIst#SI5,4,0,0,8.523009440298272e-10,1,8,1.5373291389300352
pitifully,pItIfUlI,4,0,1,7.065045246023404e-07,1,8,1.1725138916765796
pitifulness,pItIfUlnIs,4,0,0,2.792542202407451e-07,1,10,0.9783226335788331
pitilessly,pItIlIslI,4,0,0,8.775057402636417e-08,1,9,1.1428862349782716
pitilessness,pItIlIsnIs,4,0,0,8.736077361104694e-08,1,10,1.028790960970716
pityingly,pItIINlI,4,0,0,4.0992234333567655e-09,1,8,1.4520655612733757
pixilated,pIksIl1tId,4,0,0,2.8970125196135545e-08,1,10,1.076727570888107
pizzeria,pits@ri@,4,0,0,2.525838494142708e-11,1,8,1.72835256290555
pizzicato,pItsIk#t5,4,2,0,4.5732979208420766e-14,3,9,1.8409996207926573
placatory,pl@k1t@rI,4,0,0,7.491043012922599e-11,1,9,1.4838537544621064
placidity,pl@sId@tI,4,0,0,9.686693595388026e-09,1,9,1.2492278353720834
plagiarism,pl1_j@rIz@m,4,0,0,4.083995029284958e-14,1,11,1.510740079644745
planetarium,pl{nIt8r7m,4,0,0,2.955656242228837e-07,1,10,0.9758572158903664
planetary,pl{nIt@rI,4,0,0,1.649461308747816e-05,1,9,0.8902093275689784
plastically,pl{stIk@lI,4,0,0,0.0024531845337557,1,10,0.5839495862929246
plasticity,pl{stIs@tI,4,0,1,5.871855242826887e-05,1,10,0.746045074041662
pleasurably,plEZ@r@blI,4,0,0,7.237618343504325e-06,1,10,0.8369630402903532
plenarily,plin@r@lI,4,0,0,9.809680877467652e-09,1,9,1.2486190223901121
plentifully,plEntIfUlI,4,0,1,1.0510576487021713e-07,1,10,1.0207599543932548
pleonasm,plI5n{z@m,4,0,0,8.010015147980765e-16,1,9,2.0361769715029094
pluralism,pl9r@lIz@m,4,0,0,0.0001487857813462,1,10,0.705666465090448
pluralistic,pl9r@lIstIk,4,0,0,2.1458774084634303e-05,1,11,0.7179655612118122
plurality,pl9r{l@tI,4,0,0,3.349550028942814e-06,1,9,0.9671377346791535
plutocracy,plutQkr@sI,4,0,0,6.756535286002055e-10,1,10,1.2399502031708776
plutocratic,plut5kr{tIk,4,0,0,3.1675956546485625e-10,1,11,1.157136031126894
podiatrist,p5d2@trIst,4,0,0,1.0780523563626236e-10,1,10,1.3196586227742038
podiatry,p@d2@trI,4,0,0,6.225427800238348e-08,1,8,1.3043821100233854
poetaster,p5It{st@R,4,0,0,4.571104692018024e-14,1,9,1.8410227680964582
pointillism,p4ntIlIz@m,4,0,0,5.5025360352187016e-08,1,10,1.0488663185559537
polarity,p5l{r@tI,4,0,0,2.681807841176624e-08,1,8,1.3500998030835767
polarization,p5l@r2z1SH,4,0,0,6.712559993894775e-07,1,10,0.9402337900661457
policewoman,p@liswUm@n,4,0,0,1.807080411857896e-11,1,10,1.3972248602597173
politburo,pQlItbj9r5,4,0,0,5.712610417782394e-13,1,10,1.5472391473377616
politicize,p@lItIs2z,4,0,0,3.286229447469184e-07,1,9,1.07916979977034
politicking,pQl@tIkIN,4,0,0,5.227544791908505e-09,1,9,1.2789920353540358
politico,p@lItIk5,4,0,1,3.058334526115591e-07,1,8,1.2179676366668386
Pollyanna,pQlI{n@,4,0,0,6.636466796053252e-05,1,7,1.0581841650100186
poltroonery,pQltrun@rI,4,0,0,5.426671016064916e-13,1,10,1.549469258700417
polyandrous,pQlI{ndr@s,4,0,0,2.702583534184276e-07,1,10,0.9797446954472828
polyandry,pQlI{ndrI,4,0,0,8.786449082566185e-07,1,9,1.0317125204752706
polyanthus,pQlI{nT@s,4,0,0,3.054590528259161e-08,1,9,1.1938081200183652
polyester,pQlIEst@R,4,0,0,1.2983815892842715e-09,1,9,1.346202636915596
polygamist,p@lIg@mIst,4,0,0,1.4828701798586521e-08,1,10,1.105812294920165
polygamous,p@lIg@m@s,4,0,0,2.715088358184179e-07,1,9,1.0883824570386942
polygamy,p@lIg@mI,4,0,0,1.881101161149676e-07,1,8,1.244351741176889
polymorphic,pQlIm$fIk,4,0,0,3.3578478968097912e-12,1,9,1.6336850068071482
polymorphous,pQlIm$f@s,4,0,0,2.0029829042811828e-12,1,9,1.6586165375965436
polyphonic,pQlIfQnIk,4,0,0,3.5698098787487003e-10,1,9,1.4085089993205036
polyphony,p@lIf@nI,4,0,0,4.115141476923608e-06,1,8,1.0768551637803057
polystyrene,pQlIst2rin,4,0,0,4.089101235517046e-10,1,10,1.2617598218228703
polysyllable,pQlIsIl@bP,4,0,0,6.145133562196177e-09,1,10,1.1440694754364213
polytechnic,pQlItEknIk,4,0,0,1.7794432919567792e-08,1,10,1.0978941928636403
pomegranate,pQmIgr{nIt,4,0,0,2.1657505509750453e-12,1,10,1.489361764736137
Pomerania,pQm@r1nj@,4,0,1,6.702455122652629e-07,1,9,1.0447769073490274
Pomeranian,pQm@r1nj@n,4,1,1,3.074390400107542e-07,2,10,0.9741467065559997
pomposity,pQmpQs@tI,4,0,0,1.0038942525600192e-06,1,9,1.0252820125642337
ponderously,pQnd@r@slI,4,0,0,3.0505668459671845e-05,1,10,0.7744845534948099
ponderousness,pQnd@r@snIs,4,0,0,8.225225161756182e-06,1,11,0.7558252986838284
pontificate,pQntIfIk1t,4,1,0,1.7054284516473187e-08,2,10,1.0997392576879965
pop,pQpjUl@lI,4,1,0,0.0075168030426213,2,9,0.5947992122254492
popularize,pQpjUl@r2z,4,0,0,0.0015744930180123,1,10,0.6032085341792595
populism,pQpjUlIz@m,4,0,0,0.0001155850850531,1,10,0.7166324284005375
populousness,pQpjUl@snIs,4,0,0,0.0019674477622442,1,11,0.5395748064271139
pornographer,p$nQgr@f@R,4,0,0,1.1392467566105594e-06,1,10,0.9172608280081148
pornographic,p$n5gr{fIk,4,0,0,1.624382470590064e-07,1,10,1.0018537786733839
pornography,p$nQgr@fI,4,0,0,1.510678523694687e-06,1,9,1.0055615584154243
porosity,p$rQs@tI,4,0,0,5.598448865825015e-08,1,8,1.3101447956302636
portentously,p$tEnt@slI,4,0,0,8.696703913732491e-06,1,10,0.8289871396496556
positively,pQz@tIvlI,4,0,0,1.37680960465697e-07,1,9,1.121150243771081
positiveness,pQz@tIvnIs,4,0,0,1.601444030021759e-08,1,10,1.1024714316112587
positivist,pQzItIvIst,4,0,0,1.4064915133171784e-07,1,10,1.0081088964915492
possessively,p@zEsIvlI,4,0,0,2.8583409947553748e-05,1,9,0.8636791158722615
possessiveness,p@zEsIvnIs,4,0,0,2.2087231560854584e-05,1,10,0.7885084796608526
posterity,pQstEr@tI,4,0,1,2.422288902678629e-06,1,9,0.9827777934873629
postgraduate,p5stgr{_U@t,4,1,0,1.6965607335428575e-16,2,11,1.72724151543359
posthumously,pQstjUm@slI,4,0,0,4.4496747119417314e-06,1,11,0.7800816197588317
potentially,p5tEnS@lI,4,0,0,4.29396166912306e-05,1,9,0.8440408797349426
